p4_4,origin_country_code,age,destination_country_code,year,p4_9,p4_9c,year_return,cond_resid,doc_mig,ent,tam_loc,tpo_mig,fac_hog,sex,motive,category,status,socioeconomic_level,origin_country,destination_country
1,16,1,418,26,1,16,2020,2,1.0,16,1,,404,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Other Caribbean
1,221,1,201,24,1,16,2023,2,1.0,16,1,,397,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,16,1,201,37,1,16,2023,2,1.0,16,1,,370,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,16,1,401,54,1,16,2023,2,1.0,16,1,,378,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Cuba
1,16,1,201,34,1,16,2023,2,1.0,16,1,,463,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,16,2,401,63,1,16,2023,2,1.0,16,1,,551,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Cuba
1,16,1,101,45,1,16,2018,1,2.0,16,1,9.0,574,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,16,2,301,22,1,16,2022,1,,16,1,4.0,574,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,9,1,201,47,1,16,2022,2,1.0,16,1,,464,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,16,2,201,29,1,16,2023,2,1.0,16,1,,352,Female,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,16,2,301,19,1,16,2020,2,1.0,16,1,,570,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,16,1,301,33,1,16,2023,2,2.0,16,1,,547,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,16,1,201,25,1,16,2019,2,2.0,16,1,,423,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,16,1,101,59,1,16,2020,1,,16,1,29.0,456,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,16,1,201,23,1,16,2022,2,2.0,16,1,,596,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,16,1,201,37,1,16,2023,2,1.0,16,1,,717,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,16,1,301,25,1,16,2021,2,2.0,16,2,,272,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,16,2,401,69,1,16,2022,2,1.0,16,2,,335,Female,Job search,Economic,Returned,Middle,Mexico,Cuba
1,16,1,101,37,1,16,2022,1,1.0,16,2,9.0,443,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,16,1,201,31,1,16,2022,2,1.0,16,2,,443,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,16,1,201,29,1,16,2022,2,2.0,16,2,,620,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,16,2,412,40,1,16,2020,2,2.0,16,2,,461,Female,Job search,Economic,Returned,Middle,Mexico,Other
1,16,1,201,32,1,16,2023,2,1.0,16,2,,461,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,16,1,418,40,1,16,2023,2,2.0,16,2,,615,Male,Job search,Economic,Returned,Middle,Mexico,Other Caribbean
1,16,2,301,19,1,16,2023,2,2.0,16,2,,615,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,16,2,301,15,1,16,2023,2,2.0,16,2,,615,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,16,1,418,29,1,16,2022,2,1.0,16,2,,800,Male,Job search,Economic,Returned,Middle,Mexico,Other Caribbean
1,32,1,418,33,1,16,2023,2,2.0,16,2,,800,Male,Job search,Economic,Returned,Middle,Mexico,Other Caribbean
1,16,1,101,34,1,16,2022,2,1.0,16,2,,800,Male,Job search,Economic,Returned,Middle,Mexico,Mexico
1,16,1,101,29,1,16,2022,1,1.0,16,2,6.0,520,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,221,1,301,22,1,16,2023,2,1.0,16,2,,520,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,16,2,403,58,1,16,2023,2,1.0,16,2,,321,Female,Job search,Economic,Returned,Middle,Mexico,Dominican Republic
1,16,1,301,24,1,16,2023,2,1.0,16,2,,381,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,16,2,301,38,1,16,2018,2,1.0,16,2,,384,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,16,2,408,16,1,16,2018,2,1.0,16,2,,384,Female,Job search,Economic,Returned,Middle,Mexico,Haiti
1,16,1,101,62,1,16,2020,1,1.0,16,2,4.0,379,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,16,1,201,62,1,16,2023,2,1.0,16,2,,466,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,16,1,201,33,1,16,2022,2,1.0,16,2,,466,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,16,1,201,43,1,16,2022,2,2.0,16,2,,466,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,16,1,301,19,1,16,2022,2,2.0,16,2,,466,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,221,1,101,27,1,16,2023,2,1.0,16,2,,358,Male,Job search,Economic,Returned,Middle,Mexico,Mexico
1,16,1,301,21,1,16,2023,2,,16,2,,379,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,16,1,301,25,1,16,2022,2,2.0,16,2,,442,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,12,1,301,19,1,16,2023,1,,16,3,1.0,501,Male,Job search,Economic,Established,Lower-Middle,Mexico,United States
1,221,1,201,38,1,16,2023,2,1.0,16,3,,501,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,221,1,301,20,1,16,2022,2,1.0,16,3,,394,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,16,1,418,37,1,16,2023,2,1.0,16,3,,487,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Other Caribbean
1,9,1,201,48,1,16,2023,2,1.0,16,3,,487,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,16,1,408,26,1,16,2023,2,2.0,16,3,,440,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Haiti
1,16,1,301,43,1,16,2019,2,1.0,16,3,,244,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,221,1,301,18,1,16,2021,2,1.0,16,3,,475,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,221,2,301,18,1,16,2023,2,1.0,16,3,,475,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,12,1,101,42,1,16,2018,1,2.0,16,3,12.0,475,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,16,2,301,26,1,16,2019,2,1.0,16,3,,407,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,16,1,101,27,1,16,2021,1,2.0,16,3,4.0,464,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,16,1,201,42,1,16,2022,2,2.0,16,3,,400,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,16,1,301,40,1,16,2023,2,2.0,16,3,,500,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,16,1,401,62,1,16,2023,2,1.0,16,3,,313,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Cuba
1,16,1,101,56,1,16,2023,1,1.0,16,3,4.0,313,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,16,2,201,28,1,16,2023,2,1.0,16,3,,648,Female,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,16,1,201,34,1,16,2021,2,1.0,16,3,,399,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,16,1,301,23,1,16,2023,2,1.0,16,3,,539,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,16,2,418,21,1,16,2023,2,1.0,16,3,,539,Female,Job search,Economic,Returned,Lower-Middle,Mexico,Other Caribbean
1,16,2,408,28,1,16,2023,2,1.0,16,3,,316,Female,Job search,Economic,Returned,Lower-Middle,Mexico,Haiti
1,16,1,301,22,1,16,2021,2,1.0,16,3,,315,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,16,1,201,26,1,16,2022,2,2.0,16,3,,355,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,16,1,201,52,1,16,2023,2,,16,3,,522,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,16,1,201,52,1,16,2021,2,2.0,16,3,,361,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,12,2,301,49,1,16,2023,2,2.0,16,3,,420,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,16,1,408,18,1,16,2023,2,2.0,16,3,,420,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Haiti
1,221,1,301,19,1,16,2020,1,1.0,16,3,4.0,420,Male,Job search,Economic,Established,Lower-Middle,Mexico,United States
1,16,1,101,55,1,16,2021,1,1.0,16,3,5.0,383,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,16,1,201,33,1,16,2023,2,1.0,16,3,,383,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,16,2,101,81,1,16,2020,1,1.0,16,3,21.0,366,Female,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,16,1,201,23,1,16,2022,2,2.0,16,3,,421,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,16,1,403,31,1,16,2022,2,2.0,16,3,,421,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Dominican Republic
1,16,1,201,34,1,16,2023,2,2.0,16,3,,421,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,16,1,301,12,1,16,2018,1,1.0,16,3,28.0,463,Male,Job search,Economic,Established,Lower-Middle,Mexico,United States
1,16,1,408,39,1,16,2022,2,1.0,16,3,,464,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Haiti
1,16,1,301,22,1,16,2021,2,2.0,16,3,,459,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,16,1,301,29,1,16,2020,2,2.0,16,3,,459,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,16,1,201,28,1,16,2021,2,2.0,16,3,,459,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,16,1,301,23,1,16,2020,2,2.0,16,3,,459,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,16,1,301,36,1,16,2023,1,,16,3,3.0,400,Male,Job search,Economic,Established,Lower-Middle,Mexico,United States
1,16,1,101,36,1,16,2019,1,2.0,16,2,17.0,455,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,16,1,301,23,1,16,2023,2,1.0,16,4,,388,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,63,1,16,2023,2,1.0,16,4,,388,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,201,40,1,16,2023,2,1.0,16,4,,388,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,2,301,32,1,16,2018,2,1.0,16,4,,391,Female,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,27,1,16,2022,2,1.0,16,4,,451,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,2,301,20,1,16,2022,2,1.0,16,4,,451,Female,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,33,1,16,2022,2,2.0,16,4,,451,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,201,35,1,16,2023,2,2.0,16,4,,451,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,201,46,1,16,2022,2,1.0,16,4,,303,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,201,57,1,16,2023,2,1.0,16,4,,519,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,2,401,68,1,16,2023,2,1.0,16,4,,574,Female,Job search,Economic,Returned,Low,Mexico,Cuba
1,16,1,301,19,1,16,2023,2,1.0,16,4,,574,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,101,36,1,16,2023,2,1.0,16,4,,413,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,16,1,301,22,1,16,2022,2,2.0,16,4,,413,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,19,1,16,2022,1,1.0,16,4,15.0,362,Male,Job search,Economic,Established,Low,Mexico,United States
1,221,1,403,32,1,16,2023,2,2.0,16,4,,362,Male,Job search,Economic,Returned,Low,Mexico,Dominican Republic
1,16,1,301,24,1,16,2019,2,2.0,16,4,,396,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,19,1,16,2022,2,2.0,16,4,,396,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,36,1,16,2023,2,1.0,16,4,,280,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,39,1,16,2023,2,1.0,16,4,,393,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,301,19,1,16,2023,2,1.0,16,4,,393,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,30,1,16,2023,2,1.0,16,4,,393,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,2,301,26,1,16,2021,2,1.0,16,4,,393,Female,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,19,1,16,2022,2,2.0,16,4,,393,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,30,1,16,2023,2,1.0,16,4,,387,Male,Job search,Economic,Returned,Low,Mexico,United States
1,6,1,418,39,1,16,2022,2,1.0,16,4,,387,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,16,1,403,42,1,16,2023,2,1.0,16,4,,387,Male,Job search,Economic,Returned,Low,Mexico,Dominican Republic
1,16,1,408,21,1,16,2021,1,2.0,16,4,22.0,387,Male,Job search,Economic,Established,Low,Mexico,Haiti
1,16,1,201,33,1,16,2023,2,1.0,16,4,,387,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,301,29,1,16,2023,2,1.0,16,4,,387,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,60,1,16,2023,2,1.0,16,4,,297,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,301,21,1,16,2019,2,1.0,16,4,,297,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,99,1,16,2023,2,1.0,16,4,,297,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,25,1,16,2022,2,1.0,16,4,,508,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,25,1,16,2020,2,2.0,16,4,,504,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,201,42,1,16,2021,2,2.0,16,4,,504,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,301,15,1,16,2021,2,2.0,16,4,,372,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,28,1,16,2022,2,1.0,16,4,,372,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,31,1,16,2022,2,2.0,16,4,,480,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,301,25,1,16,2023,2,1.0,16,4,,569,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,20,1,16,2023,2,1.0,16,4,,569,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,25,1,16,2020,2,1.0,16,4,,569,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,19,1,16,2022,2,2.0,16,4,,459,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,18,1,16,2022,2,2.0,16,4,,459,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,21,1,16,2020,2,2.0,16,4,,459,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,24,1,16,2022,2,2.0,16,4,,459,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,101,29,1,16,2022,1,2.0,16,4,12.0,459,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,16,1,301,27,1,16,2022,2,2.0,16,4,,459,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,45,1,16,2023,2,,16,4,,558,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,301,25,1,16,2023,2,,16,4,,558,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,24,1,16,2022,1,1.0,16,4,6.0,439,Male,Job search,Economic,Established,Low,Mexico,United States
1,16,1,201,39,1,16,2021,2,2.0,16,4,,456,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,418,24,1,16,2020,2,2.0,16,4,,555,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,16,1,401,61,1,16,2023,2,1.0,16,4,,498,Male,Job search,Economic,Returned,Low,Mexico,Cuba
1,16,1,301,23,1,16,2020,2,2.0,16,4,,498,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,2,201,59,1,16,2019,1,1.0,16,4,21.0,422,Female,Job search,Economic,Established,Low,Mexico,Guatemala
1,16,1,301,21,1,16,2020,2,1.0,16,4,,422,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,101,30,1,16,2018,1,2.0,16,4,36.0,376,Male,Job search,Economic,Established,Low,Mexico,Mexico
1,16,1,301,26,1,16,2023,2,1.0,16,4,,376,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,2,201,32,1,16,2023,2,1.0,16,4,,376,Female,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,2,301,22,1,16,2021,1,,16,4,21.0,573,Female,Job search,Economic,Established,Low,Mexico,United States
1,16,1,101,31,1,16,2023,2,1.0,16,4,,543,Male,Job search,Economic,Returned,Low,Mexico,Mexico
1,16,1,418,27,1,16,2023,2,1.0,16,4,,543,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,16,1,201,38,1,16,2023,2,2.0,16,4,,491,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,201,33,1,16,2023,2,1.0,16,4,,720,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,301,18,1,16,2019,2,2.0,16,4,,535,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,18,1,16,2020,2,2.0,16,4,,535,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,2,401,63,1,16,2023,2,1.0,16,4,,535,Female,Job search,Economic,Returned,Low,Mexico,Cuba
1,16,1,201,51,1,16,2019,2,1.0,16,4,,567,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,201,55,1,16,2023,2,1.0,16,4,,489,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,201,32,1,16,2023,2,2.0,16,4,,445,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,301,22,1,16,2020,2,1.0,16,4,,445,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,301,21,1,16,2023,2,1.0,16,4,,445,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,24,1,16,2020,2,1.0,16,4,,445,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,301,20,1,16,2022,2,,16,4,,445,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,42,1,16,2023,2,1.0,16,4,,339,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,1,301,28,1,16,2023,2,1.0,16,4,,339,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,418,26,1,16,2023,2,1.0,16,4,,339,Male,Job search,Economic,Returned,Low,Mexico,Other Caribbean
1,16,1,301,30,1,16,2023,2,1.0,16,4,,339,Male,Job search,Economic,Returned,Low,Mexico,United States
1,221,1,301,22,1,16,2020,2,2.0,16,4,,442,Male,Job search,Economic,Returned,Low,Mexico,United States
1,16,1,201,38,1,16,2022,2,2.0,16,4,,442,Male,Job search,Economic,Returned,Low,Mexico,Guatemala
1,16,2,403,32,1,16,2022,2,2.0,16,4,,442,Female,Job search,Economic,Returned,Low,Mexico,Dominican Republic
1,16,1,413,19,1,16,2021,2,2.0,16,4,,442,Male,Job search,Economic,Returned,Low,Mexico,Jamaica
1,16,1,301,43,1,16,2022,2,2.0,16,4,,342,Male,Job search,Economic,Returned,Low,Mexico,United States
1,15,1,501,26,1,17,2018,2,1.0,17,1,,180,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Colombia
1,17,1,418,33,1,17,2023,2,2.0,17,1,,189,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Other Caribbean
1,17,1,101,46,1,17,2018,1,2.0,17,1,48.0,107,Male,Job search,Economic,Established,Upper-Middle,Mexico,Mexico
1,17,1,101,36,1,17,2023,2,1.0,17,1,,157,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Mexico
1,17,1,301,999,1,17,2023,2,1.0,17,1,,209,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,9,1,101,29,2,9,2019,1,1.0,17,1,5.0,112,Male,Family reunification,Social,Established,Upper-Middle,Mexico,Mexico
1,221,2,301,23,1,17,2023,1,1.0,17,1,3.0,161,Female,Job search,Economic,Established,Upper-Middle,Mexico,United States
1,17,1,413,25,1,17,2018,2,1.0,17,1,,159,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Jamaica
1,16,1,201,38,1,17,2023,2,2.0,17,1,,148,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Guatemala
1,17,1,301,29,1,17,2023,2,1.0,17,1,,149,Male,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,221,2,301,30,1,17,2020,2,1.0,17,1,,146,Female,Job search,Economic,Returned,Upper-Middle,Mexico,United States
1,221,1,408,17,1,17,2021,2,1.0,17,1,,171,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Haiti
1,17,1,418,26,1,17,2022,2,2.0,17,1,,138,Male,Job search,Economic,Returned,Upper-Middle,Mexico,Other Caribbean
1,17,1,101,24,2,22,2020,1,1.0,17,2,6.0,234,Male,Family reunification,Social,Established,Middle,Mexico,Mexico
1,17,2,301,37,1,17,2019,2,,17,2,,162,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,17,1,201,72,1,17,2023,2,1.0,17,2,,187,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,12,1,101,32,1,17,2022,2,1.0,17,2,,181,Male,Job search,Economic,Returned,Middle,Mexico,Mexico
1,14,1,301,37,1,17,2021,2,2.0,17,2,,133,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,221,2,201,30,1,17,2022,1,1.0,17,2,2.0,146,Female,Job search,Economic,Established,Middle,Mexico,Guatemala
1,17,1,201,44,1,17,2021,2,2.0,17,2,,171,Male,Job search,Economic,Returned,Middle,Mexico,Guatemala
1,17,2,301,38,1,17,2019,2,9.0,17,2,,149,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,12,1,101,37,1,17,2019,1,1.0,17,2,5.0,169,Male,Job search,Economic,Established,Middle,Mexico,Mexico
1,17,2,301,37,1,17,2018,2,1.0,17,2,,148,Female,Job search,Economic,Returned,Middle,Mexico,United States
1,17,1,301,31,1,17,2023,2,1.0,17,2,,148,Male,Job search,Economic,Returned,Middle,Mexico,United States
1,17,1,419,25,1,17,2020,2,2.0,17,3,,139,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Bahamas
1,12,2,420,27,1,17,2020,2,2.0,17,3,,139,Female,Job search,Economic,Returned,Lower-Middle,Mexico,Other
1,17,1,201,46,1,17,2020,2,2.0,17,3,,150,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,17,1,201,42,1,17,2020,2,2.0,17,3,,178,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Guatemala
1,221,2,301,19,1,17,2021,2,2.0,17,3,,178,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,221,1,301,21,1,17,2022,2,2.0,17,3,,178,Male,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,17,1,101,78,1,17,2023,1,1.0,17,3,2.0,146,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,17,2,201,999,1,17,2023,1,1.0,17,3,2.0,146,Female,Job search,Economic,Established,Lower-Middle,Mexico,Guatemala
1,17,1,101,37,1,17,2023,2,2.0,17,3,,138,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Mexico
1,9,1,101,55,1,17,2022,1,1.0,17,3,1.0,147,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
1,17,2,401,46,1,17,2022,2,2.0,17,3,,172,Female,Job search,Economic,Returned,Lower-Middle,Mexico,Cuba
1,17,2,301,29,1,17,2022,2,2.0,17,3,,148,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,17,1,501,45,1,17,2019,2,9.0,17,3,,155,Male,Job search,Economic,Returned,Lower-Middle,Mexico,Colombia
1,17,2,301,49,1,17,2018,2,2.0,17,3,,135,Female,Job search,Economic,Returned,Lower-Middle,Mexico,United States
1,17,1,101,38,1,17,2019,1,1.0,17,3,18.0,129,Male,Job search,Economic,Established,Lower-Middle,Mexico,Mexico
